Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
1119	-22952.36	-22935.12	-17.236	0.422733	0.605084	0.0440805	21.3463	0.910561	0.050473	0.0389658	2.73168	0.151419	0.116897	4.51999	0.2886607	0.00442066	0.0957081	0.576259	3.32361	0.0699665	0.0242956	0.345715	0.0180658	0.157245	0.0942033	0.278461	0.0120474	0.559732	0.194365	2.76572	0.144526	1.25796	0.753627	2.22769	0.0963794	4.9593
1120	-22952.34	-22935.74	-16.60486	0.422733	0.598745	0.0440768	21.3463	0.898937	0.0625948	0.0384683	2.69681	0.187785	0.115405	3.527065	0.2654904	0.00291364	0.078083	0.533035	3.38597	0.0701681	0.0243656	0.346711	0.0181179	0.157698	0.0915932	0.279264	0.0120821	0.561345	0.194925	2.77369	0.144943	1.26159	0.732745	2.23411	0.0966571	4.996113
1121	-22948.87	-22931.47	-17.39441	0.40664	0.598745	0.0445394	21.3463	0.898937	0.0625948	0.0384683	2.69681	0.187785	0.115405	3.527065	0.2654904	0.00291364	0.078083	0.533035	3.38597	0.0701681	0.0243656	0.346711	0.0181179	0.157698	0.0915932	0.279264	0.0120821	0.561345	0.194925	2.77369	0.144943	1.26159	0.732745	2.23411	0.0966571	5.076631
1122	-22940.19	-22921.97	-18.21397	0.417975	0.598745	0.0445394	21.3463	0.898937	0.0625948	0.0384683	2.69681	0.187785	0.115405	3.527065	0.2715002	0.00326864	0.0825986	0.544689	3.36944	0.0706871	0.0245458	0.349275	0.0182519	0.158865	0.0848745	0.281329	0.0121715	0.565497	0.196367	2.7942	0.146015	1.27092	0.678996	2.25063	0.097372	5.157453
1123	-22952.52	-22933.43	-19.08571	0.417972	0.598745	0.0446644	21.3463	0.898937	0.0625948	0.0384683	2.69681	0.187785	0.115405	4.671679	0.3133207	0.00643791	0.11489	0.61751	3.26116	0.0706871	0.0245458	0.349275	0.0182519	0.158865	0.0848745	0.281329	0.0121715	0.565497	0.196367	2.7942	0.146015	1.27092	0.678996	2.25063	0.097372	5.130154
1124	-22951.48	-22935.25	-16.23444	0.428893	0.598745	0.0444056	21.3463	0.900526	0.0554051	0.0440684	2.70158	0.166215	0.132205	3.587818	0.3133207	0.00643791	0.11489	0.61751	3.26116	0.0706871	0.0245458	0.349275	0.0182519	0.158865	0.0848745	0.281329	0.0121715	0.565497	0.196367	2.7942	0.146015	1.27092	0.678996	2.25063	0.097372	4.952346
1125	-22965.25	-22947.96	-17.28802	0.428893	0.598745	0.0444056	21.3463	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	3.587818	0.3133207	0.00643791	0.11489	0.61751	3.26116	0.0706871	0.0245458	0.349275	0.0182519	0.158865	0.0848745	0.281329	0.0121715	0.565497	0.196367	2.7942	0.146015	1.27092	0.678996	2.25063	0.097372	5.057705
1126	-22957.98	-22940.48	-17.49951	0.42678	0.598745	0.0423619	20.0878	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	4.626166	0.3133207	0.00643791	0.11489	0.61751	3.26116	0.07098	0.0246476	0.350723	0.0183275	0.155379	0.0852262	0.282495	0.0122219	0.56784	0.19718	2.80578	0.14662	1.24303	0.68181	2.25996	0.0977755	5.101284
1127	-22951.53	-22932.83	-18.70366	0.426555	0.598745	0.0423619	20.0878	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	5.159277	0.2643692	0.00285015	0.0772459	0.530825	3.38908	0.07098	0.0246476	0.350723	0.0183275	0.155379	0.0852262	0.282495	0.0122219	0.56784	0.19718	2.80578	0.14662	1.24303	0.68181	2.25996	0.0977755	5.168411
1128	-22948.69	-22929.73	-18.95773	0.426555	0.598745	0.0430226	20.0878	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	4.918513	0.2643692	0.00285015	0.0772459	0.530825	3.38908	0.070848	0.0246017	0.35007	0.0182934	0.15509	0.0850677	0.28197	0.0140596	0.566784	0.196814	2.80056	0.146347	1.24072	0.680541	2.25576	0.112477	5.217828
1129	-22957.08	-22940.15	-16.92701	0.398066	0.583983	0.0428803	19.9018	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	4.450417	0.3565652	0.0109789	0.148652	0.679653	3.16072	0.070848	0.0246017	0.35007	0.0182934	0.15509	0.0850677	0.28197	0.0140596	0.566784	0.196814	2.80056	0.146347	1.24072	0.680541	2.25576	0.112477	5.084505
1130	-22954.94	-22937.33	-17.60912	0.396373	0.58108	0.0487008	19.9018	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	4.450417	0.3565652	0.0109789	0.148652	0.679653	3.16072	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	5.152593
1131	-22955.37	-22940.09	-15.28172	0.4166	0.58108	0.0487008	19.9018	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	3.196295	0.3565652	0.0109789	0.148652	0.679653	3.16072	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	5.043243
1132	-22956.33	-22940.8	-15.52435	0.416926	0.582701	0.0487008	19.9018	0.898317	0.0577229	0.0439602	2.69495	0.173169	0.131881	4.145382	0.3565652	0.0109789	0.148652	0.679653	3.16072	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	4.972402
1133	-22948.88	-22934.66	-14.22634	0.416926	0.582701	0.0487008	19.9018	0.89634	0.0588453	0.044815	2.68902	0.176536	0.134445	3.624004	0.411797	0.0184525	0.190512	0.743737	3.0473	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	4.89474
1134	-22942	-22927.3	-14.69937	0.416926	0.582701	0.0487008	19.9018	0.89634	0.0588453	0.044815	2.68902	0.176536	0.134445	3.624004	0.411797	0.0184525	0.190512	0.743737	3.0473	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	4.942042
1135	-22940.23	-22924.96	-15.27643	0.414944	0.586976	0.0487008	19.9018	0.89634	0.0588453	0.044815	2.68902	0.176536	0.134445	3.347763	0.411797	0.0184525	0.190512	0.743737	3.0473	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	5.027144
1136	-22946.9	-22930.29	-16.60276	0.41437	0.586976	0.0519767	19.80932	0.895237	0.0587729	0.0459901	2.68571	0.176319	0.13797	3.418433	0.411797	0.0184525	0.190512	0.743737	3.0473	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	5.161687
1137	-22955.02	-22933.42	-21.60172	0.413775	0.589493	0.0788982	21.76734	0.893026	0.0586278	0.0483458	2.67908	0.175883	0.145037	3.989236	0.411797	0.0184525	0.190512	0.743737	3.0473	0.0692848	0.0240589	0.342346	0.0178898	0.151668	0.105255	0.275748	0.0137494	0.554278	0.192471	2.73877	0.143118	1.21334	0.842043	2.20598	0.109995	5.405817
1138	-22959.37	-22940.13	-19.24813	0.413775	0.606819	0.0788982	21.31099	0.893026	0.0586278	0.0483458	2.67908	0.175883	0.145037	3.535471	0.411797	0.0184525	0.190512	0.743737	3.0473	0.0657713	0.0228388	0.375696	0.0169826	0.143977	0.0999177	0.261765	0.0130521	0.52617	0.182711	3.00557	0.13586	1.15181	0.799342	2.09412	0.104417	5.259736
1139	-22965.19	-22945.91	-19.28368	0.413775	0.606819	0.0809576	21.31099	0.894363	0.0572193	0.0484181	2.68309	0.171658	0.145254	3.588343	0.5807726	0.0491682	0.301414	0.871183	2.77823	0.0657713	0.0228388	0.375696	0.0169826	0.143977	0.0999177	0.261765	0.0130521	0.52617	0.182711	3.00557	0.13586	1.15181	0.799342	2.09412	0.104417	5.257798
1140	-22958.38	-22938.16	-20.21986	0.400689	0.606819	0.0809576	21.31099	0.894363	0.0572193	0.0484181	2.68309	0.171658	0.145254	4.60842	0.6477456	0.0630817	0.337795	0.903851	2.69527	0.0657713	0.0228388	0.375696	0.0169826	0.143977	0.0999177	0.261765	0.0130521	0.52617	0.182711	3.00557	0.13586	1.15181	0.799342	2.09412	0.104417	5.250717
1141	-22957.37	-22937.85	-19.52755	0.400689	0.606819	0.0812061	22.19298	0.888411	0.0634926	0.048096	2.66523	0.190478	0.144288	3.695277	0.8015783	0.0958946	0.407769	0.957391	2.53895	0.0612442	0.0212668	0.349837	0.0158136	0.202897	0.0930404	0.243747	0.0121537	0.489954	0.170135	2.79869	0.126509	1.62318	0.744323	1.94998	0.0972299	5.184576
1142	-22952.22	-22933.14	-19.0773	0.403911	0.606819	0.0812061	22.19298	0.888411	0.0634926	0.048096	2.66523	0.190478	0.144288	3.711024	0.7947724	0.0944459	0.405021	0.955496	2.54504	0.0610907	0.0212135	0.34896	0.015774	0.202388	0.0928072	0.245643	0.0121233	0.488726	0.169708	2.79168	0.126192	1.61911	0.742457	1.96514	0.0969862	5.137655
1143	-22949.16	-22932.1	-17.05901	0.379425	0.626079	0.0810359	22.19298	0.888265	0.0634821	0.0482528	2.6648	0.190446	0.144759	3.711024	0.989939	0.134942	0.473707	0.998313	2.39304	0.0610907	0.0212135	0.34896	0.015774	0.202388	0.0928072	0.245643	0.0121233	0.488726	0.169708	2.79168	0.126192	1.61911	0.742457	1.96514	0.0969862	4.936365
1144	-22942.71	-22925.26	-17.4447	0.379425	0.623384	0.0807691	22.19298	0.889705	0.0619639	0.0483311	2.66912	0.185892	0.144993	4.409984	0.7668693	0.088492	0.393445	0.947334	2.57073	0.0598668	0.0207885	0.341969	0.015458	0.198334	0.0909479	0.260756	0.0118804	0.478934	0.166308	2.73575	0.123664	1.58667	0.727583	2.08605	0.0950431	4.905335
1145	-22955.65	-22937.09	-18.55576	0.379425	0.623384	0.0673275	22.23548	0.889705	0.0619639	0.0483311	2.66912	0.185892	0.144993	4.901658	0.7183227	0.0781055	0.372048	0.931473	2.61837	0.0598668	0.0207885	0.341969	0.015458	0.198334	0.0909479	0.260756	0.0118804	0.478934	0.166308	2.73575	0.123664	1.58667	0.727583	2.08605	0.0950431	4.964368
1146	-22947.74	-22928.26	-19.48196	0.379425	0.623384	0.0683959	22.23548	0.889705	0.0619639	0.0483311	2.66912	0.185892	0.144993	5.312628	0.7183227	0.0781055	0.372048	0.931473	2.61837	0.0598668	0.0207885	0.341969	0.015458	0.198334	0.0909479	0.260756	0.0118804	0.478934	0.166308	2.73575	0.123664	1.58667	0.727583	2.08605	0.0950431	5.015783
1147	-22936.92	-22916.13	-20.79059	0.392782	0.623384	0.0684764	22.23548	0.889705	0.0619639	0.0483311	2.66912	0.185892	0.144993	4.159608	0.8589261	0.108022	0.429819	0.972034	2.49013	0.0598668	0.0207885	0.341969	0.015458	0.198334	0.0909479	0.260756	0.0118804	0.478934	0.166308	2.73575	0.123664	1.58667	0.727583	2.08605	0.0950431	5.260604
1148	-22960.42	-22937.45	-22.97184	0.392782	0.622704	0.0707924	22.94572	0.889705	0.0619639	0.0483311	2.66912	0.185892	0.144993	4.065438	1.015439	0.140024	0.481344	1.00251	2.37612	0.0598668	0.0207885	0.341969	0.015458	0.198334	0.0909479	0.260756	0.0118804	0.478934	0.166308	2.73575	0.123664	1.58667	0.727583	2.08605	0.0950431	5.416959
1149	-22972.9	-22949.51	-23.38729	0.390565	0.621293	0.0710134	23.03946	0.891907	0.0607268	0.0473661	2.67572	0.18218	0.142098	4.329631	1.015439	0.140024	0.481344	1.00251	2.37612	0.0589935	0.0204853	0.351568	0.0152325	0.195441	0.0896211	0.256952	0.0117071	0.471948	0.163882	2.81254	0.12186	1.56352	0.716969	2.05562	0.0936567	5.423052
1150	-22969.44	-22947.58	-21.85962	0.390565	0.596859	0.0710134	21.97899	0.891907	0.0607268	0.0473661	2.67572	0.18218	0.142098	4.488767	1.015439	0.140024	0.481344	1.00251	2.37612	0.0589935	0.0204853	0.351568	0.0152325	0.195441	0.0896211	0.256952	0.0117071	0.471948	0.163882	2.81254	0.12186	1.56352	0.716969	2.05562	0.0936567	5.362862
1151	-22958.12	-22937.98	-20.14228	0.390565	0.596859	0.0729041	21.97899	0.891907	0.0607268	0.0473661	2.67572	0.18218	0.142098	4.622955	0.6643441	0.0665946	0.346209	0.910903	2.67629	0.0589935	0.0204853	0.351568	0.0152325	0.195441	0.0896211	0.256952	0.0117071	0.471948	0.163882	2.81254	0.12186	1.56352	0.716969	2.05562	0.0936567	5.177519
1152	-22952.29	-22932.87	-19.41493	0.390565	0.596859	0.0729041	21.97899	0.891907	0.0607268	0.0473661	2.67572	0.18218	0.142098	5.0691	0.8213845	0.1001	0.415603	0.962709	2.52159	0.0585515	0.0203318	0.348934	0.0183449	0.193976	0.0922977	0.255027	0.0125369	0.468412	0.162654	2.79147	0.146759	1.55181	0.738382	2.04021	0.100296	5.06017
1153	-22952.46	-22934.28	-18.17258	0.391144	0.596859	0.0729041	21.72368	0.891907	0.0607268	0.0473661	2.67572	0.18218	0.142098	3.351257	1.197347	0.174572	0.528976	1.02631	2.27015	0.0585515	0.0203318	0.348934	0.0183449	0.193976	0.0922977	0.255027	0.0125369	0.468412	0.162654	2.79147	0.146759	1.55181	0.738382	2.04021	0.100296	5.133193
1154	-22949.75	-22931.11	-18.63931	0.409908	0.724105	0.0729041	21.72368	0.903339	0.0543042	0.0423566	2.71002	0.162913	0.12707	4.394295	1.02069	0.141063	0.482884	1.00335	2.37271	0.0585515	0.0203318	0.348934	0.0183449	0.193976	0.0922977	0.255027	0.0125369	0.468412	0.162654	2.79147	0.146759	1.55181	0.738382	2.04021	0.100296	5.060961
1155	-22952.44	-22934.68	-17.75275	0.408981	0.724105	0.0736337	21.72368	0.903339	0.0543042	0.0423566	2.71002	0.162913	0.12707	4.757201	1.02069	0.141063	0.482884	1.00335	2.37271	0.0585515	0.0203318	0.348934	0.0183449	0.193976	0.0922977	0.255027	0.0125369	0.468412	0.162654	2.79147	0.146759	1.55181	0.738382	2.04021	0.100296	4.936034
1156	-22944.11	-22926.37	-17.74604	0.422651	0.724105	0.0715741	21.72368	0.903339	0.0543042	0.0423566	2.71002	0.162913	0.12707	3.063949	0.9415275	0.125144	0.458442	0.989593	2.42682	0.0585515	0.0203318	0.348934	0.0183449	0.193976	0.0922977	0.255027	0.0125369	0.468412	0.162654	2.79147	0.146759	1.55181	0.738382	2.04021	0.100296	5.103527
1157	-22944	-22926.74	-17.25755	0.420881	0.727731	0.0715741	21.72368	0.903339	0.0543042	0.0423566	2.71002	0.162913	0.12707	2.873491	0.6123321	0.0556611	0.319058	0.887482	2.7378	0.0585515	0.0203318	0.348934	0.0183449	0.193976	0.0922977	0.255027	0.0125369	0.468412	0.162654	2.79147	0.146759	1.55181	0.738382	2.04021	0.100296	5.073539
1158	-22941.76	-22922.54	-19.21908	0.420881	0.727731	0.0734555	20.88375	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	5.478242	0.6123321	0.0556611	0.319058	0.887482	2.7378	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	5.093021
1159	-22938.8	-22919.19	-19.61354	0.420881	0.727731	0.0707326	20.88375	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	4.915568	0.6123321	0.0556611	0.319058	0.887482	2.7378	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	5.189006
1160	-22937.46	-22920.37	-17.09265	0.420881	0.727731	0.0707326	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.007597	0.6123321	0.0556611	0.319058	0.887482	2.7378	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	5.048404
1161	-22949.3	-22930.32	-18.97684	0.420881	0.727731	0.0707326	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	4.376748	0.6123321	0.0556611	0.319058	0.887482	2.7378	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	5.099908
1162	-22946.02	-22928.76	-17.26126	0.420881	0.727731	0.0758678	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.2538	0.7821266	0.0917501	0.399837	0.951877	2.55654	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	5.040132
1163	-22944.89	-22928.9	-15.98806	0.420881	0.726346	0.0769262	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	2.946079	0.7821266	0.0917501	0.399837	0.951877	2.55654	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	4.943616
1164	-22950.2	-22931.29	-18.90513	0.420881	0.726604	0.074303	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	5.025206	0.7821266	0.0917501	0.399837	0.951877	2.55654	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	5.027647
1165	-22930.27	-22914.28	-15.99691	0.416533	0.726604	0.0742366	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	2.944073	0.7821266	0.0917501	0.399837	0.951877	2.55654	0.0584491	0.0202962	0.348324	0.0194501	0.193637	0.0921362	0.255193	0.012515	0.467592	0.16237	2.78659	0.155601	1.5491	0.73709	2.04154	0.10012	4.94538
1166	-22935.24	-22918.02	-17.22473	0.444074	0.739504	0.0742366	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.148719	0.4606933	0.0263548	0.225483	0.789418	2.95874	0.0594503	0.0202746	0.347953	0.0194294	0.193431	0.0920383	0.254921	0.0125017	0.475602	0.162197	2.78363	0.155435	1.54745	0.736306	2.03937	0.100014	5.043653
1167	-22930.68	-22914.3	-16.37527	0.444074	0.731286	0.0742366	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	2.857289	0.5799734	0.0490056	0.300955	0.870748	2.77929	0.0575593	0.0196298	0.336886	0.0188114	0.187279	0.0891108	0.27862	0.0121041	0.460475	0.157038	2.69509	0.150491	1.49823	0.712887	2.22896	0.0968325	4.988672
1168	-22923.26	-22907.37	-15.88854	0.444074	0.731286	0.0733835	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.333834	0.5799734	0.0490056	0.300955	0.870748	2.77929	0.0575044	0.019611	0.336565	0.0187935	0.1871	0.0890258	0.278354	0.0130462	0.460036	0.156888	2.69252	0.150348	1.4968	0.712207	2.22684	0.104369	4.892429
1169	-22929.15	-22913.67	-15.47454	0.451607	0.734728	0.0737089	21.67685	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.226459	0.3702126	0.0126621	0.15918	0.696925	3.13123	0.0575044	0.019611	0.336565	0.0187935	0.1871	0.0890258	0.278354	0.0130462	0.460036	0.156888	2.69252	0.150348	1.4968	0.712207	2.22684	0.104369	4.860637
1170	-22929	-22912.17	-16.83704	0.451607	0.734728	0.0763291	21.64187	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.554423	0.3702126	0.0126621	0.15918	0.696925	3.13123	0.0575044	0.019611	0.336565	0.0187935	0.1871	0.0890258	0.278354	0.0130462	0.460036	0.156888	2.69252	0.150348	1.4968	0.712207	2.22684	0.104369	4.967327
1171	-22938.12	-22921.13	-16.98881	0.452036	0.734728	0.07431	21.16298	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.458714	0.3702126	0.0126621	0.15918	0.696925	3.13123	0.0575044	0.019611	0.336565	0.0187935	0.1871	0.0890258	0.278354	0.0130462	0.460036	0.156888	2.69252	0.150348	1.4968	0.712207	2.22684	0.104369	5.040123
1172	-22938.2	-22920.81	-17.3879	0.450507	0.729312	0.07431	21.16298	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.247157	0.3702126	0.0126621	0.15918	0.696925	3.13123	0.0575044	0.019611	0.336565	0.0187935	0.1871	0.0890258	0.278354	0.0130462	0.460036	0.156888	2.69252	0.150348	1.4968	0.712207	2.22684	0.104369	5.101882
1173	-22954.38	-22934.85	-19.52783	0.416442	0.729312	0.07431	22.37023	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.052198	0.3656552	0.0120874	0.155675	0.691271	3.14097	0.0575044	0.019611	0.336565	0.0187935	0.1871	0.0890258	0.278354	0.0130462	0.460036	0.156888	2.69252	0.150348	1.4968	0.712207	2.22684	0.104369	5.218052
1174	-22964.34	-22945.46	-18.88524	0.403644	0.700266	0.07431	21.18663	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.475413	0.4786067	0.0294944	0.23772	0.804055	2.92873	0.0575044	0.019611	0.336565	0.0187935	0.1871	0.0890258	0.278354	0.0130462	0.460036	0.156888	2.69252	0.150348	1.4968	0.712207	2.22684	0.104369	5.234017
1175	-22951.82	-22933.35	-18.47318	0.403644	0.729781	0.07431	21.18663	0.894455	0.0636051	0.04194	2.68336	0.190815	0.12582	3.099104	0.4786067	0.0294944	0.23772	0.804055	2.92873	0.0574471	0.0205882	0.336229	0.0187747	0.186913	0.0889371	0.278077	0.0130332	0.459577	0.164706	2.68983	0.150198	1.49531	0.711497	2.22462	0.104265	5.22749
1176	-22935.03	-22917.47	-17.55731	0.403644	0.729781	0.0778349	21.18663	0.89178	0.0634149	0.0448048	2.67534	0.190245	0.134414	3.099104	0.4786067	0.0294944	0.23772	0.804055	2.92873	0.0574471	0.0205882	0.336229	0.0187747	0.186913	0.0889371	0.278077	0.0130332	0.459577	0.164706	2.68983	0.150198	1.49531	0.711497	2.22462	0.104265	5.135551
1177	-22927.91	-22911.82	-16.09621	0.403644	0.729874	0.0778349	21.18663	0.893753	0.0622589	0.0439881	2.68126	0.186777	0.131964	3.099104	0.4786067	0.0294944	0.23772	0.804055	2.92873	0.0585497	0.0209834	0.342682	0.0191351	0.171308	0.090644	0.283414	0.0132833	0.468397	0.167867	2.74146	0.153081	1.37047	0.725152	2.26731	0.106267	4.989432
1178	-22933.65	-22917.32	-16.32894	0.403644	0.729874	0.0778349	21.18663	0.893753	0.0622589	0.0439881	2.68126	0.186777	0.131964	2.991723	0.3978602	0.0164069	0.180156	0.728955	3.07448	0.0585497	0.0209834	0.342682	0.0191351	0.171308	0.090644	0.283414	0.0132833	0.468397	0.167867	2.74146	0.153081	1.37047	0.725152	2.26731	0.106267	5.023443
1179	-22935.3	-22919.35	-15.95089	0.385132	0.729874	0.0778349	21.18663	0.893753	0.0622589	0.0439881	2.68126	0.186777	0.131964	2.991723	0.3930585	0.0157258	0.176552	0.723658	3.08406	0.0585497	0.0209834	0.342682	0.0191351	0.171308	0.090644	0.283414	0.0132833	0.468397	0.167867	2.74146	0.153081	1.37047	0.725152	2.26731	0.106267	4.987489
1180	-22930.68	-22914.43	-16.24168	0.385132	0.737873	0.0491906	22.71554	0.892294	0.0621573	0.045549	2.67688	0.186472	0.136647	2.991723	0.3930585	0.0157258	0.176552	0.723658	3.08406	0.0585497	0.0209834	0.342682	0.0191351	0.171308	0.090644	0.283414	0.0132833	0.468397	0.167867	2.74146	0.153081	1.37047	0.725152	2.26731	0.106267	4.865742
1181	-22940.43	-22923.62	-16.80916	0.385126	0.737873	0.0491906	22.71554	0.895887	0.0583806	0.0457324	2.68766	0.175142	0.137197	3.114119	0.3930585	0.0157258	0.176552	0.723658	3.08406	0.0585497	0.0209834	0.342682	0.0191351	0.171308	0.090644	0.283414	0.0132833	0.468397	0.167867	2.74146	0.153081	1.37047	0.725152	2.26731	0.106267	4.91025
1182	-22946.69	-22928.29	-18.39912	0.385126	0.737873	0.0508651	22.34807	0.895887	0.0583806	0.0457324	2.68766	0.175142	0.137197	3.114119	0.3417634	0.00928548	0.137139	0.659714	3.19386	0.0585497	0.0209834	0.342682	0.0191351	0.171308	0.090644	0.283414	0.0132833	0.468397	0.167867	2.74146	0.153081	1.37047	0.725152	2.26731	0.106267	5.105825
1183	-22959.19	-22940.76	-18.42915	0.385126	0.737873	0.039619	22.34807	0.895887	0.0583806	0.0457324	2.68766	0.175142	0.137197	3.717335	0.334633	0.0085205	0.131569	0.649633	3.21028	0.0585497	0.0209834	0.342682	0.0191351	0.171308	0.090644	0.283414	0.0132833	0.468397	0.167867	2.74146	0.153081	1.37047	0.725152	2.26731	0.106267	5.049631
1184	-22941.51	-22924.21	-17.30468	0.385126	0.742864	0.032067	22.34807	0.894597	0.0597367	0.0456665	2.68379	0.17921	0.137	3.429873	0.334633	0.0085205	0.131569	0.649633	3.21028	0.0585645	0.0209887	0.342516	0.0191399	0.171352	0.090667	0.283486	0.0132867	0.468516	0.167909	2.74013	0.153119	1.37081	0.725336	2.26789	0.106293	4.966187
